speaker	word_count	a	able	actually	after	against	ah	aha	all	among	an	and	another	anybody	at	aye	be	became	been	began	bet	between	bloke	both	bringing	brought	but	charles	claimed	cor	corp	cos	da	day	decided	did	do	doo	during	each	economic	eh	eighty	england	er	erm	etcetera	everybody	fall	fig	for	forty	found	from	full	get	government	ha	had	has	have	having	held	hello	himself	hm	however	hundred	i	ibm	if	important	in	inc	including	international	into	it	just	know	large	later	latter	let_s	life	ltd	made	may	methods	mhm	minus	mm	most	mr	mum	new	nineteen	ninety	nodded	nought	oh	okay	on	ooh	out	pence	percent	political	presence	provides	put	really	reckon	say	seemed	seriously	sixty	smiled	so	social	somebody	system	take	talking	than	the	they	thing	think	thirteen	though	thus	time	tt	tv	twenty	uk	under	urgh	us	usa	wants	was	we	who	with	world	yeah	yes	you	your
S0556	26518	358	1	78	9	4	34	0	86	0	22	422	11	0	85	0	143	0	18	1	2	2	0	4	1	1	208	0	0	0	0	82	0	21	0	128	489	0	3	5	0	1	0	1	88	110	0	0	3	0	67	1	3	42	1	107	0	0	31	20	147	6	3	8	2	0	0	4	1564	0	134	3	220	0	0	1	14	689	312	247	1	4	0	11	16	0	8	1	0	0	1	60	9	1	26	6	3	0	0	0	281	54	135	0	50	0	1	0	0	0	40	72	0	63	0	1	1	0	308	0	1	0	23	18	19	444	221	41	219	3	26	0	32	0	0	6	4	1	0	27	0	5	326	220	54	85	7	492	39	835	101
S0557	6621	128	1	14	5	0	14	0	18	0	5	148	0	0	17	0	41	0	9	0	1	0	0	1	0	0	72	0	0	0	0	31	0	7	0	52	85	0	1	2	0	0	1	0	20	64	0	0	0	0	64	0	1	7	2	37	0	0	5	4	40	2	0	1	0	0	0	6	324	0	17	0	54	0	0	0	3	225	83	61	0	1	0	0	0	0	0	0	0	0	0	27	0	0	14	7	0	0	0	0	67	2	36	0	11	0	0	0	0	0	2	60	0	9	0	0	1	0	72	0	0	0	3	0	5	150	48	7	50	0	12	0	9	0	0	3	0	0	0	5	0	1	94	48	2	28	0	259	1	159	14
S0558	74300	1245	24	63	49	3	34	0	330	0	123	2276	24	12	351	0	436	1	181	0	4	10	1	21	1	7	665	0	0	1	0	340	0	129	5	318	851	0	1	9	0	0	2	2	237	593	0	18	8	0	446	8	3	122	16	224	2	0	229	138	511	56	1	18	14	0	5	19	3446	0	290	6	647	0	1	0	55	1821	410	893	0	11	0	13	23	0	24	21	0	0	1	360	10	4	65	41	4	0	0	0	944	23	424	0	227	3	2	0	0	0	84	204	6	153	0	1	5	0	845	1	32	6	54	31	57	1771	645	66	389	1	34	0	166	0	0	11	0	7	0	35	0	16	780	416	64	341	25	1389	134	1851	190
S0559	3683	69	1	4	3	0	9	0	15	0	4	64	3	0	14	1	12	1	8	0	0	0	0	0	0	0	34	0	0	0	0	11	0	5	1	18	42	0	2	1	0	0	1	1	24	30	0	1	0	0	18	0	0	7	0	10	0	1	12	3	34	0	0	0	1	0	0	3	211	0	15	0	29	0	0	2	2	106	28	27	0	1	0	1	1	0	2	0	0	0	0	8	0	0	3	0	2	0	0	0	42	18	28	0	5	0	0	0	0	0	11	21	0	11	0	0	0	0	26	0	0	0	1	1	4	94	27	11	22	0	7	0	4	0	0	1	1	0	0	4	0	0	54	19	9	16	0	85	1	77	11
S0560	8469	148	1	28	3	4	17	0	15	0	13	91	2	0	27	0	56	0	10	0	1	2	0	2	0	0	63	0	0	0	0	24	0	4	0	32	79	0	0	1	0	1	0	0	76	10	0	0	0	0	28	0	1	15	3	36	0	0	7	2	41	4	0	0	0	0	0	0	409	0	43	0	61	0	0	0	10	274	103	16	0	0	0	1	3	0	3	0	0	0	0	8	1	0	0	2	0	0	0	0	194	29	63	0	23	0	0	0	0	0	6	20	1	9	1	2	1	0	48	0	0	0	11	5	17	236	46	15	41	0	13	0	8	0	0	0	1	0	0	6	1	0	72	47	3	32	9	326	4	188	16
S0561	21110	369	5	27	5	0	14	0	92	0	18	527	19	10	76	0	98	0	18	0	3	7	0	7	2	2	167	0	0	0	0	72	0	17	2	53	245	0	1	8	0	2	3	0	90	80	0	18	6	0	104	3	6	35	6	78	0	0	43	33	151	11	0	1	2	0	1	5	660	0	139	1	174	0	0	0	19	645	124	109	0	3	0	7	7	0	4	0	0	0	1	78	13	1	20	2	0	0	0	0	286	53	169	0	70	1	0	0	0	0	27	62	0	64	1	7	0	0	188	4	13	0	20	8	8	438	151	23	61	5	5	0	52	0	0	8	0	1	0	24	0	2	165	261	40	94	0	355	26	759	58
S0562	2514	35	0	1	0	0	1	0	13	0	5	62	0	1	8	0	15	0	9	0	2	0	0	1	1	0	12	0	0	0	0	8	0	1	1	23	38	0	0	0	0	0	0	1	24	10	0	0	0	0	14	0	0	5	0	16	0	0	4	6	24	0	0	1	0	0	0	0	54	0	11	0	22	0	0	0	2	95	36	15	0	0	0	0	0	0	0	0	0	0	0	6	0	7	0	0	0	0	0	0	36	2	14	0	7	0	0	0	0	0	3	8	1	11	0	0	0	0	23	0	2	0	4	1	1	47	44	2	7	0	2	0	6	0	0	0	0	1	0	0	0	0	23	10	6	4	0	74	1	104	13
S0563	6220	129	2	4	4	0	0	0	20	0	4	75	7	1	22	0	46	0	8	0	0	2	0	4	0	0	26	0	0	0	0	18	0	3	0	18	79	0	0	2	0	0	0	2	28	7	0	1	1	0	39	0	0	5	1	30	0	0	12	9	51	2	0	0	1	0	1	0	181	0	53	0	71	0	0	0	3	203	38	18	0	3	0	4	5	0	1	0	0	0	1	25	2	0	6	2	0	0	0	0	32	4	43	0	15	0	0	0	0	0	10	10	5	13	0	1	0	0	21	0	3	1	10	4	4	182	81	7	23	0	8	0	10	0	3	0	0	2	0	4	0	1	42	24	6	28	3	89	13	216	24
S0564	13151	251	4	3	8	1	7	0	53	0	11	300	13	8	34	0	55	0	18	0	0	2	0	0	1	0	124	0	0	1	0	18	0	15	1	62	194	0	0	2	0	1	1	1	85	102	0	9	0	0	71	0	2	11	3	57	0	0	50	7	106	6	0	2	1	0	1	2	445	0	49	0	121	0	0	0	12	413	70	85	0	0	0	3	1	0	3	1	0	0	0	94	3	1	4	10	0	1	0	0	182	14	70	0	42	1	0	0	0	0	34	26	0	24	0	2	0	0	51	1	6	0	5	8	7	317	197	16	44	1	7	0	7	0	1	4	0	4	0	9	0	5	152	119	9	45	0	199	3	437	49
S0565	5741	111	2	7	1	0	3	0	16	0	9	82	5	2	17	0	28	0	4	0	0	1	0	0	0	1	29	0	0	0	0	8	0	0	0	27	54	0	0	1	0	0	1	0	49	31	0	0	0	0	22	0	1	12	2	24	0	0	16	7	43	1	0	0	0	0	0	0	179	0	10	0	35	0	0	0	3	211	30	26	0	1	0	1	1	0	2	0	0	0	3	82	0	0	0	2	0	1	0	0	109	4	34	0	18	0	0	0	0	0	8	14	1	9	3	1	0	0	21	0	1	0	4	2	2	141	60	6	24	0	4	0	7	0	0	1	0	1	0	3	0	3	107	62	3	22	0	180	18	158	7
S0566	7913	165	3	22	2	0	6	0	28	0	16	140	1	0	37	0	51	0	7	0	0	7	0	2	0	1	78	0	1	0	0	19	0	3	0	16	73	0	0	5	0	0	1	0	65	24	0	3	0	0	51	0	2	11	3	41	1	0	18	10	51	4	0	0	1	0	1	2	229	0	46	0	69	0	0	0	7	254	45	42	0	2	0	5	11	0	1	4	0	0	0	46	5	0	6	8	0	0	0	0	86	5	66	0	19	0	0	0	0	1	10	6	5	30	0	0	0	0	65	0	1	1	8	5	14	247	97	7	31	0	7	0	18	0	8	7	0	1	0	2	0	3	68	49	10	21	1	187	19	267	27
S0567	8920	130	0	14	9	0	7	0	19	0	11	157	2	0	24	0	21	0	14	0	1	3	0	2	0	2	48	0	0	0	0	39	0	6	0	54	182	0	0	3	0	0	0	0	28	46	0	0	4	0	39	0	2	16	1	24	0	0	9	4	93	5	0	2	0	4	0	0	335	0	33	0	62	0	0	0	6	238	63	59	0	0	0	8	6	0	5	0	0	0	1	88	0	1	2	5	0	1	0	0	147	36	56	0	17	0	0	0	0	0	15	20	1	13	0	0	1	0	45	0	1	0	9	2	5	241	46	14	28	2	8	0	7	0	2	2	0	2	0	5	0	0	86	77	18	24	0	193	6	349	58
S0568	1181	23	0	0	0	0	0	0	6	0	4	9	0	0	7	0	9	0	1	0	0	1	0	3	0	0	11	0	0	0	0	4	0	0	0	0	10	0	0	0	0	0	0	0	10	7	0	0	0	0	5	0	0	1	0	6	0	0	2	2	6	0	0	0	0	0	0	0	35	0	6	0	6	0	1	0	0	20	2	1	0	0	0	0	0	0	0	0	0	0	0	15	1	0	2	0	0	0	0	0	36	0	5	0	2	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	1	0	1	0	0	25	6	0	9	0	1	0	2	0	0	0	0	0	0	1	0	0	4	5	5	5	0	66	2	51	9
S0569	3106	47	2	4	1	0	1	0	13	0	6	43	1	1	16	0	41	0	3	0	0	1	0	1	0	1	35	0	0	0	0	11	0	5	0	14	40	0	0	1	0	0	0	0	9	8	0	3	0	0	18	0	0	4	0	8	0	0	3	5	13	1	0	1	0	0	0	1	114	0	14	1	25	0	0	0	2	57	19	24	0	1	0	2	1	0	0	0	0	0	0	8	1	0	2	6	0	0	0	0	15	4	24	0	3	0	0	0	0	0	2	12	0	9	1	0	0	0	16	0	3	0	4	4	4	64	33	2	12	0	8	0	9	0	0	1	0	0	0	1	0	0	32	12	7	14	1	81	3	103	12
S0570	14398	258	4	12	8	6	3	0	37	0	27	285	1	0	80	0	79	0	26	0	3	1	0	4	0	1	98	0	0	0	0	58	0	31	0	88	176	0	0	6	0	0	0	3	62	16	0	0	0	0	94	2	1	18	10	59	0	0	50	20	93	4	0	3	1	0	0	2	466	0	88	0	158	0	0	0	10	273	95	63	0	0	0	4	7	0	7	1	0	0	0	25	8	4	19	1	0	1	0	0	35	6	79	0	56	0	0	0	0	0	19	35	5	32	0	3	0	0	82	0	1	2	18	10	15	349	95	8	50	1	21	0	29	0	0	8	2	2	0	17	0	10	138	101	20	69	0	287	16	421	37
S0571	28122	615	17	27	22	12	3	0	73	0	46	520	17	0	148	0	190	0	29	0	2	3	1	6	2	1	215	0	0	0	0	100	0	25	1	183	502	0	1	5	1	0	0	1	164	130	0	0	4	0	147	11	1	53	7	119	0	0	62	54	218	13	0	3	3	0	1	22	906	0	197	5	229	0	0	0	25	519	115	139	0	2	0	10	9	0	19	3	0	0	0	32	4	2	18	7	0	1	1	0	131	43	177	0	54	0	6	0	0	0	30	84	7	70	0	2	0	0	225	1	20	1	37	19	30	690	204	27	286	0	27	0	57	0	1	9	2	6	0	25	0	15	227	217	42	137	8	368	35	1346	129
S0572	11210	167	0	10	11	1	6	0	31	0	11	278	2	0	43	0	32	1	6	0	2	0	0	4	1	0	79	0	0	0	0	81	0	10	1	74	170	0	1	1	0	0	1	3	56	36	0	0	0	0	53	2	2	4	4	48	0	0	32	8	67	3	0	4	0	0	0	7	489	0	41	5	97	0	0	0	10	232	88	40	2	1	0	4	2	0	3	1	0	0	0	15	5	3	44	9	1	3	0	0	72	7	73	0	26	0	0	0	0	0	9	17	4	21	0	1	0	0	85	0	0	0	13	6	16	274	79	8	60	1	14	0	20	0	1	2	0	3	0	8	0	7	172	128	17	47	3	272	13	241	12
S0576	2297	41	2	2	0	0	0	0	4	0	3	39	1	0	5	0	10	0	4	0	1	0	0	1	0	0	14	0	0	0	0	14	0	4	0	10	36	0	0	0	0	0	0	0	7	6	0	0	0	0	6	0	0	4	1	12	1	1	4	3	21	2	0	0	0	0	0	2	116	0	12	0	17	0	0	0	4	71	17	13	0	0	0	0	1	0	1	0	0	0	0	12	1	0	1	5	0	0	0	0	20	8	10	0	8	0	1	0	0	0	1	14	0	3	0	0	0	0	10	0	0	0	0	1	2	55	12	7	6	0	0	0	4	0	2	1	0	1	0	1	0	0	20	17	3	6	0	37	2	74	6
S0578	2826	38	3	3	1	1	7	0	7	0	4	39	0	0	20	0	21	0	3	0	0	2	0	1	1	0	24	0	0	0	0	9	0	7	0	8	44	0	0	4	0	0	0	0	9	9	0	0	0	0	19	0	0	1	1	16	0	0	2	3	21	0	0	1	0	0	0	0	131	0	14	0	20	0	0	0	3	82	25	21	0	0	0	0	1	0	0	0	0	0	0	16	0	0	2	1	0	0	0	0	38	7	18	0	6	0	0	0	0	0	2	12	0	6	0	0	0	0	18	0	0	0	2	0	3	38	16	4	9	0	3	0	9	0	1	1	1	0	0	1	0	0	22	14	3	5	0	43	1	97	13
S0579	66256	949	11	72	44	4	29	0	304	0	59	1051	32	2	211	0	196	3	117	1	4	7	1	7	1	17	342	0	0	0	0	264	0	70	7	491	667	0	6	8	0	2	1	12	488	140	0	9	2	0	248	3	18	91	10	162	0	1	261	66	439	17	1	5	4	0	0	16	2422	0	114	4	752	0	0	0	62	1283	180	373	1	16	0	2	15	0	20	13	0	0	0	150	28	3	150	15	7	1	0	0	1838	61	421	2	194	0	1	1	0	0	98	90	0	114	7	0	0	0	356	0	31	1	87	16	38	1601	1126	65	461	3	70	0	128	0	0	12	2	13	0	47	0	5	965	658	113	316	21	3426	1040	1293	223
S0580	7296	152	0	5	0	0	4	0	32	0	12	168	6	1	21	0	25	0	19	0	0	2	0	3	0	1	70	0	0	0	0	30	0	5	0	40	94	0	0	2	1	0	1	0	22	20	0	4	0	0	37	0	0	13	2	16	1	0	17	11	41	2	0	0	0	0	0	1	240	0	18	2	101	0	0	0	7	227	36	40	0	0	0	0	3	0	3	0	0	0	0	22	6	0	5	9	1	1	0	0	54	8	44	0	26	0	0	0	0	0	18	20	0	5	1	0	0	0	70	0	2	1	3	3	4	201	131	6	36	0	9	0	13	0	1	0	0	0	0	2	0	2	63	32	9	36	0	289	86	241	18
S0583	8372	129	0	7	7	2	28	0	25	0	9	261	6	0	28	0	32	0	12	0	0	1	0	1	1	1	41	0	0	0	0	59	0	9	0	36	118	0	0	0	0	1	0	0	28	21	0	1	1	0	39	1	1	13	1	35	0	3	13	8	39	5	0	0	1	3	0	4	405	0	23	1	72	0	0	0	5	245	112	60	0	0	0	1	5	0	1	0	0	0	0	15	1	0	12	4	0	2	0	1	89	6	48	0	14	0	3	0	0	0	6	20	6	27	0	0	0	0	57	0	0	0	9	6	6	172	94	7	39	0	7	0	7	0	1	3	0	3	0	4	0	1	187	67	9	35	0	184	4	269	22
S0584	12438	258	2	10	5	0	19	0	43	0	22	133	8	0	22	0	64	0	10	0	2	1	0	3	1	0	71	0	0	0	0	53	0	8	1	29	194	0	0	3	0	2	0	1	57	18	0	0	0	0	90	3	5	21	2	31	0	1	18	16	88	4	0	0	0	0	0	8	443	0	61	0	122	0	1	0	2	499	92	44	1	1	0	10	0	0	8	7	0	0	0	25	0	0	0	5	1	0	0	0	144	46	117	0	33	3	0	0	0	0	40	14	7	31	0	3	1	0	125	1	2	1	9	5	11	322	95	17	59	0	21	0	15	0	2	12	3	2	0	9	1	2	103	195	9	31	1	311	10	335	50
S0585	36237	396	9	48	18	2	52	0	103	0	25	868	9	0	143	0	189	4	41	0	10	1	0	8	0	3	349	0	0	0	0	283	0	37	0	229	707	0	0	7	0	1	0	1	189	99	0	1	0	0	151	2	8	42	2	151	0	10	60	25	176	11	0	0	1	0	1	3	2386	0	123	0	258	0	1	0	16	1214	377	413	0	5	0	4	9	0	13	3	0	0	0	110	20	1	37	19	1	0	0	0	390	94	171	0	58	0	3	1	0	0	38	127	1	130	0	0	0	0	436	2	0	0	15	15	18	520	212	46	150	1	80	0	55	0	8	6	0	2	0	10	0	9	751	138	72	85	7	898	48	1091	69
S0586	4272	76	1	3	4	0	4	0	10	0	4	118	0	0	13	0	19	0	8	0	0	0	0	1	0	0	27	0	0	0	0	11	0	3	0	27	57	0	0	0	0	0	0	0	16	13	0	0	0	0	11	0	7	15	2	14	0	3	14	5	25	1	0	0	0	0	0	1	200	0	13	0	36	0	0	0	2	130	39	40	0	0	0	1	3	0	1	0	0	0	0	2	0	0	12	1	0	0	0	0	49	3	16	0	8	0	2	0	0	0	2	14	0	5	0	0	0	0	19	0	0	0	0	1	4	80	37	11	16	0	9	0	7	0	0	0	0	0	0	7	0	2	74	27	5	16	0	118	4	112	12
S0587	28439	458	1	32	14	4	43	0	67	0	50	431	15	0	83	3	159	1	35	0	5	7	0	4	0	1	237	0	0	0	0	111	1	24	0	173	406	0	0	9	0	5	4	1	254	218	0	0	1	0	153	3	8	45	7	119	0	6	74	20	164	7	0	2	1	0	0	7	1369	0	121	1	222	0	1	1	16	1074	336	125	0	8	0	14	12	0	10	0	0	0	0	147	8	0	4	16	1	0	0	1	267	86	208	1	66	0	0	0	0	0	68	45	17	74	3	0	1	0	230	2	1	0	13	15	15	573	249	50	131	1	53	0	42	0	1	13	2	1	0	14	0	9	317	253	37	73	1	638	15	803	80
S0588	74586	1493	10	133	14	4	71	0	244	0	129	1444	69	8	225	0	487	2	105	0	5	20	0	15	3	3	901	0	0	0	0	328	0	37	2	297	987	0	2	6	0	1	3	6	305	313	1	12	5	0	334	0	12	114	19	277	6	2	132	91	545	28	2	39	1	0	3	34	2816	0	359	10	633	0	2	1	55	3013	481	414	1	10	0	21	38	0	33	2	0	0	0	590	15	3	42	37	6	4	0	0	834	157	470	1	182	0	5	4	0	0	117	386	0	100	3	3	3	0	639	6	3	6	46	30	50	1927	669	188	437	0	165	0	82	0	3	11	3	10	0	27	0	7	539	709	73	225	7	1658	432	1748	191
S0589	51391	1077	13	70	24	0	47	1	155	1	89	771	42	0	195	12	292	1	100	0	6	5	1	19	2	7	342	0	0	0	0	162	0	46	2	261	518	0	5	7	0	0	6	3	225	156	0	0	2	0	259	5	10	104	9	178	0	0	137	54	410	28	1	17	2	0	2	25	1615	0	156	4	558	0	1	1	42	1619	375	164	2	10	0	11	7	0	39	14	0	0	2	213	13	5	51	23	6	0	0	0	391	77	341	0	141	0	10	2	0	0	103	72	5	47	3	0	4	0	334	0	2	2	39	10	40	1748	417	64	195	14	46	0	39	0	1	22	1	13	0	35	0	7	361	474	49	159	6	622	164	1301	139
S0590	52192	1199	16	434	27	3	69	0	161	0	104	1254	19	10	243	3	225	2	84	0	3	4	0	23	1	10	469	0	0	0	0	96	0	36	3	223	361	0	2	13	0	0	9	4	497	211	2	8	2	0	211	5	11	95	14	128	4	0	151	93	372	18	4	9	2	0	2	25	1571	0	203	1	574	0	3	0	55	1574	249	486	4	8	0	14	10	0	28	9	0	0	0	377	27	0	9	22	9	3	0	0	657	16	245	0	103	1	5	0	2	0	82	118	2	75	2	4	6	0	367	0	19	4	43	23	34	1591	490	99	227	17	18	0	62	0	0	23	5	8	0	27	0	6	518	452	122	178	6	2600	613	1521	110
S0591	4847	102	0	3	3	0	22	0	18	0	8	64	7	0	19	3	21	0	5	0	1	0	0	1	0	1	24	0	0	1	0	6	0	2	0	19	47	0	0	2	0	0	0	0	35	10	0	0	1	0	24	0	1	10	0	17	0	0	18	4	43	1	0	11	0	0	0	0	178	0	8	0	40	0	0	0	1	152	18	17	1	0	0	2	0	0	4	1	0	0	0	47	0	0	13	3	0	0	0	0	139	5	31	0	14	0	0	0	0	0	2	15	0	5	1	0	2	0	12	0	0	0	0	1	2	120	46	7	30	0	2	0	4	0	1	4	0	0	0	3	0	0	45	33	9	13	0	71	75	105	10
S0592	32302	526	4	65	12	6	36	0	55	1	61	515	13	0	88	0	145	0	54	0	17	7	0	7	1	0	311	0	0	0	0	141	4	6	0	184	528	0	3	11	0	1	3	3	139	344	0	1	0	0	173	2	7	29	4	173	0	15	95	19	220	11	0	26	2	2	3	10	2092	0	135	1	252	0	1	0	21	945	312	300	0	4	0	22	2	0	18	2	0	0	0	138	10	6	17	7	8	1	0	0	349	165	140	0	46	0	1	0	0	2	30	80	0	44	4	0	1	0	298	0	0	1	15	10	22	758	433	29	182	1	63	0	47	0	7	4	1	3	0	19	0	4	409	146	65	105	5	467	18	745	65
S0593	7598	135	4	33	1	0	6	0	24	0	14	163	1	2	36	0	52	0	16	0	0	1	0	4	0	0	72	0	0	0	0	17	0	3	0	37	85	0	0	4	0	1	0	0	17	57	0	6	0	0	38	2	3	9	1	66	0	2	8	12	85	2	0	0	1	0	3	3	260	0	37	0	93	0	1	0	7	221	61	73	0	3	0	2	2	0	3	0	0	0	2	14	2	0	1	3	0	0	0	0	50	33	57	0	17	0	1	0	0	0	4	21	0	18	0	1	0	0	55	0	11	0	15	0	11	183	66	5	35	0	3	0	16	0	0	1	1	0	0	4	0	0	49	33	14	40	0	155	3	333	49
S0594	15060	204	4	36	4	1	22	0	42	0	25	195	2	1	23	0	34	1	12	0	38	6	0	5	0	0	67	0	0	0	0	45	5	2	0	56	177	0	1	1	0	1	0	6	188	54	0	0	0	0	79	0	3	21	1	139	0	5	20	11	123	4	0	2	0	7	0	8	632	0	28	0	127	0	0	0	6	465	122	76	2	0	0	36	0	0	8	0	0	0	0	41	5	6	1	4	15	0	0	0	194	63	114	2	18	0	0	0	0	0	30	38	2	26	0	1	0	0	166	0	3	0	15	2	11	410	61	9	71	2	8	0	15	0	1	5	2	1	0	4	0	2	185	68	27	22	21	305	16	428	54
S0595	6532	90	0	13	5	0	13	0	10	0	10	169	3	0	25	0	19	0	7	0	0	1	0	3	0	0	49	0	0	0	0	38	0	13	0	37	77	0	0	3	0	0	0	0	10	16	0	0	0	0	33	2	0	12	1	33	0	0	14	9	70	2	0	4	0	0	0	3	378	0	19	0	70	0	0	0	3	191	47	30	0	1	0	1	1	0	3	2	0	0	0	11	2	0	10	4	1	0	0	0	63	13	26	0	13	0	0	0	1	0	21	48	0	11	0	0	0	0	68	0	0	0	15	0	2	163	30	10	10	0	8	0	3	0	0	0	0	1	0	3	0	4	93	39	14	28	0	54	2	161	45
S0596	10987	181	4	19	2	0	5	0	20	0	20	147	4	1	47	0	51	1	13	0	2	1	0	2	0	0	85	0	0	0	0	65	0	6	0	59	193	0	3	1	0	1	1	6	13	50	0	0	0	0	49	2	1	12	2	35	0	0	36	11	80	2	0	13	0	3	0	5	531	0	26	0	73	0	0	0	9	356	68	69	0	0	0	2	1	0	3	1	0	0	0	93	4	3	6	6	1	1	0	0	113	49	75	1	22	0	1	0	0	0	24	61	1	20	0	1	0	0	77	0	0	0	4	2	8	284	94	15	39	2	12	0	12	0	2	3	0	2	0	5	0	10	88	63	14	35	1	281	18	277	45
S0597	15093	260	6	16	8	2	7	0	43	0	26	243	7	0	62	0	78	0	30	0	0	0	0	1	0	0	117	0	0	0	0	75	0	7	2	61	247	0	0	4	0	2	2	0	40	27	0	0	0	0	92	1	5	29	6	43	1	2	26	15	163	4	0	7	0	2	0	11	622	0	45	1	126	0	1	0	9	488	147	113	2	2	0	4	5	0	5	1	0	0	0	43	4	1	6	5	3	1	0	0	122	48	79	1	45	0	4	0	0	0	12	49	0	33	0	0	2	0	102	0	0	1	8	12	8	372	124	28	38	1	20	0	17	0	7	6	0	3	0	6	0	2	130	76	21	36	0	201	20	546	80
S0598	24815	496	7	53	17	2	16	0	55	0	65	747	16	0	117	0	107	0	38	0	0	8	0	5	0	0	243	0	0	0	0	152	1	30	3	81	286	0	5	16	0	0	1	1	55	236	0	1	2	0	140	7	9	53	10	133	1	5	71	40	299	9	0	15	0	9	1	23	1045	0	105	3	280	0	0	0	20	716	203	145	0	5	0	4	6	0	8	3	5	0	0	58	4	2	29	21	5	1	0	0	143	41	143	0	53	0	17	0	1	0	39	118	0	30	0	0	1	0	325	0	0	2	20	3	20	604	217	41	27	3	22	0	31	0	7	15	1	2	0	16	0	0	286	243	26	59	7	312	6	603	116
S0599	6684	140	1	3	0	0	10	0	17	0	11	158	1	0	26	0	38	0	7	0	0	0	0	0	0	3	50	0	0	0	0	27	2	3	0	22	62	0	0	3	0	1	3	4	20	30	0	0	1	0	36	1	1	16	0	21	0	8	15	12	81	0	0	2	0	3	0	7	303	0	23	0	58	0	0	0	7	164	64	22	0	0	0	3	1	0	5	1	0	0	0	47	3	1	5	3	1	3	0	0	58	12	29	4	21	0	1	0	0	0	4	25	1	12	0	0	1	0	61	0	0	0	6	5	4	134	53	3	25	0	10	0	6	0	2	2	1	2	0	3	0	0	38	75	17	19	1	106	6	157	21
S0600	3284	58	0	5	3	0	12	0	11	0	6	28	8	1	3	0	8	0	2	0	4	2	0	0	0	0	14	0	0	0	0	12	0	1	0	16	24	0	0	0	0	0	0	0	18	3	0	2	0	0	24	1	0	4	0	20	0	2	4	4	39	4	0	1	0	1	0	0	140	0	13	0	20	0	0	0	1	97	18	6	0	1	0	2	0	0	4	1	0	0	0	10	2	0	1	0	2	0	0	0	46	18	26	0	5	0	0	0	0	0	3	6	2	5	0	0	0	0	44	0	0	0	1	0	0	89	9	3	15	0	4	0	1	0	0	4	0	0	0	4	0	1	28	13	7	7	0	73	13	102	1
S0601	2885	52	0	3	0	0	4	0	7	0	5	32	3	0	7	0	13	1	1	0	9	0	0	0	1	0	9	0	0	0	0	2	0	1	0	9	16	0	0	1	0	1	0	1	18	44	0	0	0	0	17	0	0	3	1	22	0	4	4	1	19	2	0	3	0	2	0	0	144	0	7	0	27	0	0	0	0	60	10	9	0	0	0	1	0	0	1	1	0	0	0	13	1	1	5	0	2	0	0	0	30	30	33	0	8	0	0	0	0	0	0	3	0	9	0	0	0	0	25	0	0	0	4	1	0	73	13	0	11	0	1	0	9	0	0	2	0	1	0	3	0	0	33	10	3	8	0	21	21	80	8
S0602	16668	280	9	28	7	2	16	0	37	0	24	300	2	0	20	0	67	2	13	0	41	1	0	9	0	1	112	0	0	0	0	45	8	2	1	39	209	0	0	2	2	3	0	3	134	151	0	1	0	0	170	3	3	28	5	107	0	1	18	14	129	1	0	3	1	23	2	6	690	0	65	2	141	0	0	1	5	462	93	65	0	1	0	85	1	0	6	9	0	0	0	79	7	4	1	11	9	0	0	0	153	106	128	0	24	0	0	0	0	0	15	22	8	22	1	0	2	0	167	0	0	2	18	3	7	481	66	10	70	0	12	0	13	0	3	12	3	2	0	15	0	1	157	96	23	35	5	227	7	527	48
S0603	25431	510	4	22	15	2	26	0	47	0	73	366	23	6	68	0	153	0	16	0	3	3	0	2	2	0	187	0	0	0	0	85	3	9	0	94	232	0	4	16	0	0	0	4	232	150	0	4	0	0	91	0	5	60	3	126	0	2	33	29	160	7	0	3	1	17	0	2	818	0	138	2	288	0	1	0	23	649	221	49	1	3	0	8	4	0	6	13	0	0	0	100	10	0	3	13	0	3	0	0	185	83	180	2	77	0	1	0	0	0	38	47	4	29	0	0	1	0	400	1	6	0	58	7	9	715	196	20	110	0	17	0	32	0	1	1	0	3	0	16	0	3	212	316	34	77	12	838	23	777	90
S0604	23204	424	0	17	10	3	10	0	47	0	73	425	14	2	47	0	84	0	11	1	0	6	0	10	0	1	226	0	0	0	0	58	0	8	1	95	271	0	0	12	0	2	0	1	210	129	0	4	0	0	126	0	4	40	1	90	0	0	45	28	145	4	0	0	2	13	0	5	669	0	131	4	210	0	0	0	18	719	163	232	0	7	0	20	3	0	4	6	0	0	0	95	2	0	13	16	1	1	0	0	218	201	148	1	57	0	2	1	0	0	42	63	3	40	0	0	1	0	270	0	6	0	29	2	15	632	196	38	105	1	25	0	35	0	3	3	0	3	0	11	0	1	153	243	41	65	8	912	15	873	62
S0605	16115	347	1	30	19	9	15	0	81	0	32	373	8	2	35	1	56	1	19	0	3	3	0	6	0	0	144	0	0	0	0	36	0	4	3	107	204	0	0	3	0	2	0	6	217	60	0	0	3	0	86	0	3	38	2	44	2	0	65	17	110	2	0	0	2	0	0	2	504	0	92	2	157	0	0	0	8	563	61	136	2	6	0	6	4	0	12	2	0	0	0	28	9	0	1	9	1	0	0	0	83	105	92	0	29	0	0	0	0	0	23	27	1	59	1	1	0	0	136	0	4	2	19	1	14	527	235	45	67	1	15	0	28	0	2	4	0	1	0	10	0	1	241	117	41	60	7	215	42	521	29
